date,legs,routes,single_leg_routes,multi_leg_routes,round_trip_routes,economic_multileg_routes,cross_venue_routes,cross_venue_share,cross_venue_usd_share,cross_venue_share_unfiltered,cross_venue_usd_share_unfiltered,round_trip_share_of_multileg,round_trip_usd_share_of_multileg,economic_multileg_usd,cross_venue_usd,total_usd,venues_active
2023-03-05,156958,127347,102962,24385,1711,22674,3791,0.16719590720649202,0.279912634593684,0.2030346524502768,0.4983271706740101,0.0701660857084273,0.37165508526102936,136749620.59112227,38277946.57934773,829023591.8065785,5
2023-03-06,160395,129558,104094,25464,1691,23773,3694,0.15538636268035166,0.3736523120221031,0.1905827835375432,0.4877568457128766,0.06640747722274584,0.2593123710246333,182389680.09311876,68150325.65576558,968975346.1162398,5
2023-03-07,181579,145032,115397,29635,2232,27403,5151,0.18797211984089332,0.3361315652650876,0.22675889994938417,0.4962308971682291,0.07531634891175974,0.32521347007783014,194772421.1530931,65469158.79266004,1371874383.592137,5
2023-03-08,160436,128532,103304,25228,1948,23280,4183,0.17968213058419244,0.5579209138470865,0.22122245124464882,0.6886426980130106,0.07721579197716823,0.4058859346477449,160330064.81957752,89451496.2813013,1097528420.4237738,5
2023-03-09,158284,123023,95550,27473,2908,24565,4547,0.18510075310400978,0.39887970098427467,0.24471299093655588,0.6055396530142096,0.10584937939067449,0.38979238585019466,196596301.0355688,78418273.77168213,1327577753.0370402,5
2023-03-10,178069,136892,106422,30470,3487,26983,5655,0.20957639995552754,0.46257219600555327,0.26524450278962913,0.5178033366932142,0.11444043321299639,0.1999581083805791,649945356.5779918,300646650.87589407,3726304893.307848,5
2023-03-11,230527,162031,118233,43798,10028,33770,11769,0.348504589872668,0.6446190028712228,0.4346773825288826,0.6628697519716789,0.22896022649436049,0.2581365220460156,3879087048.9063587,2500533225.516691,14669456523.825165,5
2023-03-12,171273,128589,99082,29507,4916,24591,6862,0.27904517913057625,0.6654474366210497,0.35523774019724136,0.6770124314570924,0.1666045345172332,0.18774178783188622,1137777014.2222867,757130797.5605723,4977030767.294556,5
2023-03-13,187745,140872,107981,32891,4434,28457,6903,0.2425765189584285,0.5898751425071516,0.3110273327049953,0.6783091615995271,0.13480891429266365,0.28543481032790063,992414842.0044866,585400846.3536088,5147418455.985635,5
2023-03-14,179873,137280,105843,31437,3340,28097,5899,0.2099512403459444,0.5008720015809401,0.26554696694977253,0.5795305210589083,0.10624423450074753,0.2363249574527052,456831346.62053025,228814030.96674126,3371382009.5414023,5
2023-03-15,177382,137985,109278,28707,2887,25820,5516,0.2136328427575523,0.3961193523710126,0.26606750966663184,0.4599495119106205,0.10056780576166093,0.1625082190790274,472472256.3587986,187155404.20211834,2682772269.3891907,5
2023-03-16,184563,144801,114047,30754,2926,27828,6193,0.22254563748742273,0.5475226857445691,0.2703388177147688,0.4514830813885775,0.09514209533719191,0.4415682068066687,232472564.94430518,127284003.12023473,1623728059.2843075,5
2023-03-17,173225,135671,108067,27604,2613,24991,5679,0.2272418070505382,0.41699803358641957,0.27300391247645267,0.5103005887432649,0.09466019417475728,0.2577453996037628,297730082.93602145,124152859.12384255,2181979922.5503893,5
2023-03-18,168681,130811,102864,27947,2649,25298,5941,0.23484069886947584,0.47861514657252685,0.2830715282499016,0.568584582664575,0.09478656027480588,0.19921938212187537,250424316.70007685,119856871.04273216,1692215421.566744,5
2023-03-19,158832,125014,99558,25456,2491,22965,5177,0.22543000217722622,0.38961389669706287,0.2765556253928347,0.5767251341667261,0.09785512256442488,0.3457528883854609,213798407.93665785,83298830.82382952,1381471985.1662421,5
2023-03-20,178952,141755,114492,27263,2914,24349,5006,0.20559365887716127,0.325602186237007,0.260059421193559,0.5304072747403257,0.10688478890804387,0.32524441141408933,259542440.7675215,84507586.13519388,1918198519.8266344,5
2023-03-21,173181,136549,109842,26707,2652,24055,5173,0.21504884639368116,0.3859026696343737,0.26281499232410976,0.5520028429067503,0.09929980903882878,0.2901947425952198,193992699.25976783,74862300.5339226,1427909012.3603902,5
2023-03-22,178229,140285,112741,27544,2427,25117,4862,0.19357407333678386,0.44496395896068797,0.2366758640720302,0.5959523008634064,0.08811356375254138,0.30554377075221834,311359422.3965503,138543721.24928212,1877083145.0282383,5
2023-03-23,149508,115499,92108,23391,2430,20961,4716,0.22498926577930442,0.3883329344527112,0.2745927920995255,0.2709581064081936,0.10388611004232397,0.5933191732565377,269426539.75237864,104627198.80148125,1672735587.0725074,5
2023-03-24,147753,115320,91811,23509,2138,21371,4293,0.20087969678536335,0.39874854017373657,0.24641626611085116,0.5661776505453985,0.0909438938278957,0.3107263821517814,268774917.1083792,107173605.83228326,1377178160.4232936,5
2023-03-25,123182,97318,77946,19372,1683,17689,3780,0.21369212504946578,0.5965515027783624,0.25810448069378483,0.6566392060254457,0.08687796820152797,0.16096998146065045,174194035.20555824,103915713.47690274,739257902.9520957,5
2023-03-26,143836,114540,92474,22066,1921,20145,4294,0.21315462894018367,0.6811435735586016,0.2568204477476661,0.7084465898081058,0.08705701078582434,0.14933638371192665,184027255.91991952,125348982.72947729,740958926.5944963,5
2023-03-27,142083,114140,92622,21518,1716,19802,3671,0.18538531461468538,0.44252283088213173,0.22957523933451066,0.6105517906703883,0.07974718840040897,0.31859757533303584,197503572.52089253,87399840.02127977,1079063187.2766674,5
2023-03-28,147960,119612,98320,21292,1617,19675,3656,0.18581956797966964,0.39806543162419766,0.22435656584632727,0.4950111083367658,0.07594401653203081,0.19840452649656448,188642268.70220757,75091966.11351213,941434727.4660318,5
2023-03-29,151325,122669,100568,22101,1927,20174,3990,0.19777931991672448,0.4296443147009594,0.24917424550925296,0.5193985920893549,0.08719062485860368,0.17004076248321182,190705783.86630374,81935655.81874734,999088379.6985674,5
2023-03-30,152052,125648,104963,20685,1560,19125,3401,0.17783006535947712,0.531314612237601,0.2222866811699299,0.5921182041157578,0.07541696881798404,0.1508614928274047,196865749.71464333,104597649.47250032,962066244.4675137,5
2023-03-31,141748,115576,95298,20278,1450,18828,3435,0.1824410452517527,0.25135392229186754,0.22309892494328828,0.3913942812775025,0.07150606568695138,0.19589200221884573,233223836.5308422,58621726.08398453,1073780557.8341184,5
2023-04-01,128410,103457,83590,19867,1473,18394,3390,0.18429922800913343,0.31637094399777294,0.22464388181406353,0.5885768493428255,0.07414305129108573,0.4080225723086122,131262963.43053766,41527787.652464345,674038289.3140941,5
2023-04-02,132973,108263,89048,19215,1735,17480,3347,0.19147597254004578,0.46565609753015014,0.23856362217017954,0.5158475775429646,0.09029404111371324,0.10394883583564911,123382222.78894386,57453684.36849515,613829810.9875947,5
2023-04-03,157181,128289,105716,22573,1854,20719,3826,0.1846614218832955,0.3377515148487386,0.22624374252425464,0.3622025448702624,0.08213352234970983,0.07172816686582169,173762857.42487997,58688668.319698595,1012425391.6023924,5
2023-04-04,149464,120885,98685,22200,1647,20553,3971,0.19320780421349681,0.23739435595455746,0.23117117117117117,0.26330018189243454,0.0741891891891892,0.09890095682231177,171208918.3279475,40644030.900139526,937200055.1411302,5
2023-04-05,139143,110867,88316,22551,1695,20856,3959,0.18982546988876103,0.2584367947523877,0.2305884439714425,0.3083430896004751,0.07516296394838366,0.1105111692619824,168425254.96311328,43527283.04802067,918249104.978879,6
2023-04-06,132817,106070,84770,21300,1676,19624,3302,0.168263350998777,0.24451552828828774,0.2115492957746479,0.284469977954364,0.07868544600938968,0.082436669212875,146633572.3821718,35854185.41582562,759855375.1951947,6
2023-04-07,124765,99333,79718,19615,1620,17995,3524,0.19583217560433452,0.37482883945705425,0.2363497323476931,0.42364910882150414,0.0825898547030334,0.0931303372382936,86439002.80093263,32399831.10369864,456077170.8863837,5
2023-04-08,120007,94960,75363,19597,1704,17893,3682,0.20577879617727604,0.3683666643724188,0.2543246415267643,0.39580049752398777,0.08695208450273001,0.05311329149469964,139614539.18047416,51429342.09580363,464969786.60116696,6
2023-04-09,110538,89417,73060,16357,1564,14793,3184,0.21523693638883257,0.3869149752339154,0.26575777954392615,0.45154700014288124,0.09561655560310571,0.1392979380629962,79275096.9659575,30672722.179249685,518520305.8677702,6
2023-04-10,130830,105915,86259,19656,1721,17935,3409,0.1900752718148871,0.21071544996147545,0.23438135938135937,0.23680008227359658,0.08755596255596255,0.04477667729708802,135457832.51658785,28543058.12953899,619018009.6723617,6
2023-04-11,130062,103535,83379,20156,1689,18467,3372,0.18259598202198515,0.30941262259071517,0.2269795594363961,0.34833390195918346,0.0837963881722564,0.09117004671154204,174359988.101341,53949181.19332181,740358382.9077806,6
2023-04-12,135082,108406,87441,20965,1983,18982,3680,0.19386787482878517,0.32947463901727003,0.2444550441211543,0.36531728473016334,0.09458621512043883,0.08643552188012393,156947475.7302258,51710212.9108879,956294913.5778507,6
2023-04-13,125640,99693,79093,20600,1820,18780,3582,0.19073482428115016,0.3232604947574677,0.23907766990291263,0.36044109428804394,0.0883495145631068,0.08966895079901314,239188773.40082625,77320281.22998293,1015163582.7511704,6
2023-04-14,158077,123410,97239,26171,3034,23137,4580,0.1979513333621472,0.3650419937077327,0.2458446371938405,0.4257726758199376,0.11592984601276221,0.19314117057536243,230340697.07120925,84084027.29090314,1349546814.4197598,6
2023-04-15,132563,106633,85939,20694,1739,18955,3882,0.20480084410445792,0.3336122540887719,0.2499758384072678,0.38090760616879377,0.08403401952256692,0.08517411476160736,117450929.57417049,39183069.36006062,686260473.0238346,6
2023-04-16,143768,117126,95981,21145,1899,19246,3683,0.1913644393640237,0.24051875497205616,0.2337668479545992,0.3092685927960362,0.08980846535824072,0.1271083032481208,141844899.13411012,34116358.538873054,721630935.8663329,6
2023-04-17,230817,190086,158193,31893,2664,29229,4911,0.16801806425125732,0.3373587317856163,0.20227009061549556,0.38935823633546907,0.08352930110055498,0.12071747046437928,168461635.3295255,56832003.6492997,905372587.6519701,6
2023-04-18,276772,232808,200282,32526,3172,29354,5618,0.19138788580772637,0.2755366461219943,0.22695689602164423,0.7141491463982402,0.09752198241406874,0.6417838752431869,184283035.39284623,50776729.50932562,1234593187.0988622,5
2023-04-19,322205,271367,234699,36668,3438,33230,6255,0.18823352392416492,0.32914568462080895,0.22480091633031526,0.35777936699256896,0.09376022690083997,0.1515554574323605,243232891.1158746,80059056.46863322,1286421158.3482118,6
2023-04-20,292439,250696,219483,31213,2855,28358,5124,0.18068975245080754,0.2776660475763402,0.21013680197353668,0.30478536731514494,0.09146829846538301,0.123355186796207,214857499.34754497,59658632.63596891,1145092438.106647,6
2023-04-21,225394,188218,161034,27184,2612,24572,4851,0.19741982744587336,0.33467174036617703,0.23197469099470278,0.36552256873251915,0.09608593290170689,0.10620691497403455,222067746.20548847,74319799.10178533,1229524486.6506357,6
2023-04-22,212399,179188,154170,25018,2058,22960,4104,0.17874564459930314,0.2847545628841176,0.2075705492045727,0.3237419398303657,0.08226077224398433,0.11943548275379141,106996223.34280634,30467662.808232237,571529192.7703797,5
2023-04-23,245258,208693,182723,25970,2487,23483,3897,0.16594983605161182,0.3863398386453838,0.1948787061994609,0.40527977591155945,0.09576434347323835,0.1346524092193568,96697218.10263057,37357987.63922778,583701931.8369062,6
2023-04-24,239838,204530,178689,25841,2398,23443,3683,0.157104466151943,0.3614345346654352,0.18772493324561743,0.389807473498159,0.09279826632096282,0.10239363296779577,144561057.51686805,52249358.55435242,834081878.6334975,6
2023-04-25,218191,184920,159733,25187,1983,23204,3758,0.1619548353732115,0.3076015140497058,0.18843053956406083,0.42988092919827364,0.07873109143605829,0.2159654126070774,132070163.48657686,40624982.24926321,803359801.7253482,6
2023-04-26,218316,182315,155550,26765,2560,24205,3852,0.15914067341458377,0.379298483758171,0.19338688585839717,0.40596954892120213,0.09564730057911451,0.12314080477754444,195307139.33937663,74079701.81857139,1213541669.3582516,6
2023-04-27,193433,163962,141859,22103,1910,20193,3151,0.15604417372356758,0.3986977787873211,0.18712391982988735,0.4363277379253891,0.08641360901235126,0.191242284295178,190947954.34842202,76130525.26269865,1285321086.0706434,6
2023-04-28,223678,189246,163578,25668,1980,23688,3589,0.15151131374535629,0.3674282497702813,0.1785491662770765,0.40392794649115044,0.07713884992987377,0.14902029228981828,90290155.36087537,33175153.755733218,712487824.3760543,6
2023-04-29,216499,181715,155518,26197,2209,23988,3619,0.15086710021677505,0.28853142700626633,0.17853189296484331,0.38169196658436516,0.08432263236248426,0.20621438923399873,94547796.84830403,27280010.744939733,457584250.1804887,6
2023-04-30,295351,246924,210529,36395,3023,33372,6435,0.19282632146709816,0.38145337789027745,0.22338233273801347,0.40420271344150305,0.08306086000824289,0.1396424132255296,139882260.10757127,53358560.62495947,730795420.410877,6
2023-05-01,358740,303193,261382,41811,3395,38416,6890,0.17935235318617243,0.32401084310107675,0.20822271651000931,0.35543889151786395,0.08119872760756738,0.1524594820114282,239091786.2820717,77468331.25179651,1078470252.1475272,6
2023-05-02,361774,306631,265299,41332,3340,37992,6384,0.16803537586860393,0.31108847804301076,0.1936030194522404,0.3386464215015602,0.08080905835672118,0.16636508473532416,237790865.1340598,73973998.3270855,1074380644.9711037,6
2023-05-03,327873,281075,245408,35667,2555,33112,5134,0.15504952887170814,0.33419187996356103,0.1796899094400987,0.38915193077030613,0.07163484453416323,0.1705654648067278,186628482.3688411,62369723.377589315,1014143200.7295592,6
2023-05-04,345512,296561,258642,37919,2716,35203,5290,0.15027128369741216,0.3279803331060005,0.17674516733036208,0.39435615676152835,0.07162636145467971,0.17890201395492006,217076624.04619253,71196863.46419626,987203594.4443079,6
2023-05-05,374561,321079,279384,41695,3698,37997,6876,0.18096165486748955,0.3466221982116341,0.2165727305432306,0.40728857858106116,0.0886916896510373,0.21658516811656636,428243941.8069153,148438856.47992808,1771150076.5609875,6
2023-05-06,411076,353785,311643,42142,3348,38794,6262,0.16141671392483373,0.289594104536423,0.18755635707844906,0.3494732228396913,0.07944568364102321,0.20990114647168498,399585646.1196222,115717647.37361999,1730947552.8593707,6
2023-05-07,397511,343849,307583,36266,3106,33160,5255,0.15847406513872134,0.2628489694304144,0.1804444934649534,0.332093867427457,0.08564495670876303,0.2160158267728793,201165462.4510975,52876134.4902637,1115486751.4434562,6
2023-05-08,368874,319078,281717,37361,3118,34243,6796,0.1984639196332097,0.3646485311352074,0.2266266962875726,0.4163879262520481,0.08345601027809749,0.1788677895244548,324098063.94732183,118181882.96215543,1672469005.5061405,6
2023-05-09,343963,300138,266752,33386,2370,31016,5839,0.18825767345885994,0.3831984029725665,0.20616426046845984,0.4162415750170656,0.07098783921404181,0.15562024171204575,208948238.92812133,80068631.46118635,1045113318.7673974,6
2023-05-10,335134,290848,257886,32962,3093,29869,5782,0.19357862666979142,0.2565791483317,0.22383350524846793,0.28538142233228087,0.09383532552636369,0.13709850692120232,242332444.23637456,62177452.155308165,1285641394.3386927,6
2023-05-11,360485,310687,274665,36022,4318,31704,6746,0.21278072167549836,0.3221250617177923,0.2591471878296597,0.3733748453253042,0.11987118982843818,0.1794696002578175,270138107.60314256,87018254.58398992,1416111135.3954003,6
2023-05-12,295085,255131,225789,29342,3005,26337,5523,0.20970497778790295,0.2816941024053434,0.24234885147570037,0.32861340585277016,0.10241292345443392,0.18211603257080594,262387139.9289168,73912909.86498147,1287829544.5028737,6
2023-05-13,268116,225315,194214,31101,3533,27568,5982,0.21699071387115496,0.42613029537165614,0.2611170058840552,0.5214273637442468,0.11359763351660718,0.23623461284991756,165725486.8880333,70620650.67820916,718448299.7840867,6
2023-05-14,259238,223007,196600,26407,2445,23962,4801,0.2003589015941908,0.36520843737558834,0.22630363161282993,0.402383078278117,0.09258908622713674,0.14328888125274708,108138029.33361536,39492920.7138052,555534850.8386294,5
2023-05-15,291132,252459,224793,27666,2944,24722,4672,0.18898147399077744,0.33098327263177896,0.223451167498012,0.38526746454729777,0.10641220270367961,0.1636826985384418,166544693.58414155,55123507.72193601,830146296.4318187,6
2023-05-16,281471,242551,213906,28645,3566,25079,4893,0.19510347302524025,0.3452227613148449,0.24391691394658754,0.4572329805082961,0.12448943969279107,0.24672611297844305,131584401.94900702,45425930.58679867,752453813.930846,6
2023-05-17,261263,224719,197304,27415,3070,24345,4764,0.19568699938385706,0.32599735647572436,0.23899325186941456,0.40211261806728366,0.11198249133685938,0.16274985692944263,206241311.75317627,67234122.4276212,847221941.877541,6
2023-05-18,280606,244462,217050,27412,2651,24761,4365,0.1762852873470377,0.32593741675280025,0.20542098351087115,0.39791368151536816,0.09670947030497593,0.18871029608794193,181375665.12961733,59117115.75416842,831516440.4855189,6
2023-05-19,270993,235518,208203,27315,2240,25075,5145,0.20518444666001995,0.39310668560106704,0.22786015010067728,0.426743706619422,0.08200622368661907,0.21794923334556443,110547824.83413771,43457089.020955205,638406589.5394807,6
2023-05-20,227212,196417,172532,23885,1964,21921,3639,0.16600520049267825,0.4248841329376729,0.19041239271509316,0.450168335310712,0.08222733933431024,0.13926170677057692,84212542.83814992,35780573.246263966,442315888.2086495,5
2023-05-21,253413,217778,191453,26325,2766,23559,4881,0.20718196867439195,0.40569914222965536,0.2461158594491928,0.4290755061956332,0.10507122507122507,0.1198812224233315,115222856.91260359,46745814.21469359,584099198.3336637,6
2023-05-22,300517,259940,229277,30663,3056,27607,4952,0.17937479624732858,0.30168965109332874,0.22124384437269673,0.39307582897163224,0.09966409027166291,0.20469079791545391,136234698.9432529,41100598.790994644,802833433.1332507,6
2023-05-23,310637,272680,243038,29642,3088,26554,4277,0.16106801235218798,0.2350707429326279,0.20885905134606303,0.30850126521688476,0.10417650630861615,0.23549884498462018,182224685.7917773,42835692.26973777,1046704284.2135525,6
2023-05-24,274428,236611,207070,29541,2870,26671,4786,0.1794458400509917,0.32479703046481234,0.219457702853661,0.4018677765783576,0.0971531092380082,0.16892625262369274,199977718.63272685,64952169.17103745,963695130.1123374,6
2023-05-25,269768,231275,203093,28182,3160,25022,5241,0.20945567900247783,0.3044236287286013,0.25282094954226103,0.3798486490451059,0.11212830884962033,0.19430297542086894,131922299.70099811,40160265.18519992,771633584.626573,6
2023-05-26,273364,236308,208990,27318,2789,24529,4654,0.18973459986138855,0.33270268543193254,0.22585840837543011,0.4060720778470195,0.10209385752983381,0.18686925124070433,116373496.99921554,38717774.96474396,671197104.5822918,6
2023-05-27,243662,207889,181579,26310,3449,22861,4875,0.21324526486155462,0.30746492452429086,0.2628278221208666,0.4176248013871597,0.13109083998479665,0.2608957688146775,76636008.12054554,23562884.452626474,445708305.22838855,6
2023-05-28,285146,243042,213727,29315,3748,25567,5529,0.21625532913521336,0.3174212138081868,0.26109500255841717,0.4159674842573361,0.12785263516970835,0.24392328991547146,155340073.6689862,49308234.73706275,795210266.8865913,6
2023-05-29,313258,268316,237742,30574,4000,26574,5646,0.21246331000225785,0.3425519708091106,0.2526983711650422,0.39145528655465045,0.1308301170929548,0.18740038467041967,184640687.00432783,63249031.224880636,828340000.743911,6
2023-05-30,267000,235181,211100,24081,2821,21260,3779,0.1777516462841016,0.38271066745399973,0.21257422864498982,0.43153901909601844,0.11714629791121631,0.16511725765120955,179492332.5808066,68693630.4048758,899993355.9921758,6
2023-05-31,249213,217599,193862,23737,2563,21174,3851,0.18187399641069235,0.41189885022386274,0.21864599570291107,0.4617387433049256,0.1079748915195686,0.16184056749607248,174054807.07985032,71692974.91212659,840788452.3723755,6
2023-06-01,258871,224561,198855,25706,3895,21811,4720,0.2164045665031406,0.3190567222282302,0.28324126663035865,0.46429042560136513,0.15152104567027153,0.2810456166968927,138133778.8470955,44072510.70795353,802449565.7115982,6
2023-06-02,236206,204182,180209,23973,3057,20916,4012,0.19181487856186652,0.2911646160995802,0.24043715846994534,0.37452509575435566,0.12751845826554875,0.19749620033425247,110388204.90937835,32141139.304360945,675389339.6124324,6
2023-06-03,211193,182860,161457,21403,3174,18229,4044,0.2218443140051566,0.44919886162654293,0.27365322618324533,0.5005594462774582,0.14829696771480633,0.22128131430200226,83260628.36879171,37400579.48157188,451258711.0791456,6
2023-06-04,208059,180958,160223,20735,2587,18148,3860,0.21269561384174565,0.30322518092280915,0.25512418615866894,0.42830994926624855,0.12476489028213165,0.24618150958652588,60769661.48933317,18426891.599720918,411701025.906864,6
2023-06-05,238471,205155,180046,25109,3315,21794,5120,0.23492704414058915,0.31988283993467304,0.284798279501374,0.3859667827973848,0.13202437373053486,0.15063957650663737,232913679.06037417,74505089.11746548,1056698010.7921354,6
2023-06-06,231753,199639,175442,24197,2662,21535,4586,0.21295565358718366,0.33078599813346354,0.2558581642352358,0.39809202743784905,0.11001363805430425,0.13841155581230752,199070487.38281268,65849729.86783875,1026072681.8953564,6
2023-06-07,221107,190688,167994,22694,2799,19895,4519,0.22714249811510429,0.3529587548156649,0.2752709967392262,0.4621438074853538,0.12333656473076585,0.22335714897362538,157986022.46418422,55762549.767238125,944767374.1843778,6
2023-06-08,219733,188916,165816,23100,2747,20353,4327,0.21259765145187443,0.47683261440710895,0.25766233766233765,0.5382275205062345,0.11891774891774892,0.1568409568821181,151649827.92176524,72311583.92232351,648856565.3252858,6
2023-06-09,193548,165825,144998,20827,2410,18417,4187,0.22734430146060705,0.62828955815588,0.27305900993902144,0.6634902610359029,0.11571517741393383,0.12495828587356436,173441779.95179975,108971659.29168563,640201157.4633265,6
2023-06-10,179467,146772,122575,24197,3491,20706,5967,0.2881773399014778,0.48505318073620696,0.35818489895441585,0.5425860836859533,0.1442740835640782,0.1294891818692025,284125504.58639276,137815979.72790956,1414875294.904006,6
2023-06-11,138649,119554,104459,15095,1719,13376,3284,0.24551435406698566,0.5081506095098359,0.2887711162636635,0.5699178003576066,0.11387876780390858,0.15726337148430763,83387439.03874832,42373377.973004244,476324895.7373806,6
